Id,Number of gates,Parameterized gates,Non-local gates,Training time,Training iterations,CrossEntropy,Accuracy,Hilbert-Schmidt norm,Meyer Wallach
4131,27,11,9,636.373860836029,31,0.7154105197922255,0.7333333333333333,0.13250990328673307,0.9703933920110503
4132,28,14,11,742.1605105400085,47,0.6864017336883552,0.6666666666666666,0.13814411927153417,0.9601155607158803
4133,27,15,9,485.8274624347687,34,0.5792283264936157,0.9333333333333333,0.13547499098720017,0.7445107728630959
4134,27,9,10,205.30248427391052,23,0.7018852433597712,0.5333333333333333,0.13978430503884945,0.99639404663007
4135,23,8,9,338.50886726379395,42,0.7575033512085584,0.8666666666666667,0.2868228790039717,0.7596182913461417
4136,24,12,10,447.18336367607117,39,0.5093858351424708,0.8,0.28141825672687537,0.9548316223266066
4137,25,10,9,631.0574357509613,38,0.8967411903880501,0.6666666666666666,0.12643790732833196,0.8360772486978416
4138,28,13,9,1168.9439249038696,52,0.3679773236642918,0.9333333333333333,0.1408072443634663,0.8798657339850994
4139,29,16,10,505.956823348999,33,0.7967339745267771,0.7333333333333333,0.13475159543801182,0.9180190286029483
4140,31,11,11,594.7460930347443,48,0.8032080882719391,0.7333333333333333,0.13226676186395941,0.9394024228866136
4141,30,11,10,1194.9778575897217,111,0.7169752726890858,0.6,0.1249426397082415,0.7481781209995014
4142,27,14,10,782.4658269882202,61,0.456851623047481,0.9333333333333333,0.13341789585774863,0.8137493427335181
4143,27,16,9,1613.5942931175232,61,0.6744530334147585,0.8,0.13088221031011685,0.9254533848726768
4144,29,15,11,814.3389711380005,48,0.8731563333503103,0.7333333333333333,0.14159728338627445,0.9999995251153606
4145,25,13,11,519.815756559372,42,0.8963189255899805,0.8666666666666667,0.13390916974710437,0.737703940613479
4146,23,12,10,580.9874954223633,50,0.6252300027594241,0.8,0.291347641390528,0.7211015440546913
4147,29,12,8,608.2467982769012,29,0.8490605360234238,0.6666666666666666,0.14039947766134117,0.9251551723005035
4148,28,15,10,770.3957998752594,49,0.5781883990275689,0.7333333333333333,0.13417589305516592,0.9062350753268992
4149,27,13,11,552.2338058948517,41,0.6646949443830599,0.7333333333333333,0.14090063877047482,0.8282631303871376
4150,31,19,10,983.9896776676178,58,0.5606689501464459,0.9333333333333333,0.14441082389733306,0.9636862890777735
4151,27,15,9,1404.4595613479614,52,0.6904819150458149,0.7333333333333333,0.13142170276851234,0.867137728764848
4152,32,17,8,647.4414207935333,41,0.818404510073528,0.5333333333333333,0.13969348949808,0.992382249361047
4153,20,10,9,926.2498421669006,96,0.8160084503084716,0.6666666666666666,0.12880929571094296,0.8558430383551119
4154,29,16,13,420.3333430290222,22,0.7319256348729551,0.9333333333333333,0.283236379236707,0.6063504481949277
4155,27,9,12,2890.083635568619,146,0.6933393142926455,0.6666666666666666,0.29963101475782883,0.6924623871731087
4156,30,15,10,493.8683488368988,31,0.6096155067832505,0.8666666666666667,0.28112103068441385,0.6306869057187724
4157,25,10,8,188.8685371875763,22,1.1922370242141132,0.4666666666666667,0.2679374849177352,1.0000015567584364
4158,27,10,11,331.64479207992554,30,0.8856370945148743,0.4666666666666667,0.1188113162470767,0.914469458450927
4159,23,12,10,1028.933874130249,53,0.6477062489249569,0.6666666666666666,0.1439621226636404,0.7572132461722654
4160,27,11,10,660.9684700965881,56,0.6384186463194034,0.9333333333333333,0.12524939635167015,0.6593501350204312
4161,27,13,9,639.2359745502472,48,0.703134919650074,0.7333333333333333,0.16062984006017048,1.0000013487796373
4162,28,18,9,1073.0747849941254,67,0.6489351887373951,0.9333333333333333,0.1325512914332764,0.8589047689211219
4163,28,13,11,2218.419332742691,88,0.5412675850428614,0.8,0.1328040962803842,0.9542680984185733
4164,26,12,11,282.5079879760742,22,0.9731803855256692,0.8,0.43795810848319333,0.9062343861579129
4165,23,12,8,568.7969703674316,54,0.634382420251948,0.8,0.12726566089232613,0.9699303260096042
4166,25,9,12,246.47137880325317,26,0.9090615494658111,0.6666666666666666,0.2885793539563538,0.454172994607388
4167,23,9,11,819.1279513835907,47,0.45594519944785983,0.8,0.1442988414959399,0.9431560057638041
4168,28,16,9,374.8898868560791,24,0.4814681131597244,0.6666666666666666,0.13391708367984978,0.8804648432223158
4169,26,13,8,238.14325380325317,21,0.9312707544664512,0.6,0.13945153585282402,0.7934148959120381
4170,26,12,8,291.4617705345154,26,0.713128033957802,0.8,0.13043039116320596,0.9668752372577195
4171,31,16,13,1401.3160772323608,42,0.6444180760101618,0.7333333333333333,0.1293786506356222,0.8946253126588359
4172,30,12,10,729.8770353794098,34,0.6537019025072153,0.8,0.13678796698320858,0.9031562196305077
4173,26,13,10,671.1222331523895,26,0.6013188485968789,0.8666666666666667,0.1444274656456252,0.8445027577140842
4174,27,12,11,768.0863239765167,59,0.6853737969660394,0.8666666666666667,0.4545493859093851,0.42863448350645345
4175,30,17,10,626.4038093090057,35,0.546508577598677,0.9333333333333333,0.14095344321499148,0.9721331319514696
4176,27,15,9,471.7761142253876,33,0.6754687417018286,0.8,0.13252645075003697,0.6546897070365922
4177,26,14,7,307.71926069259644,26,0.8398821671516606,0.7333333333333333,0.14791182067277198,0.9824023945360375
4178,29,12,12,916.1635041236877,68,0.4978290709860505,0.8666666666666667,0.1387666546075142,0.9597740611197971
4179,25,16,7,637.3794448375702,43,0.7747284709933456,0.8,0.15363888071722925,0.9056413005774945
4180,30,15,8,1110.986601114273,43,0.9088074762157529,0.6666666666666666,0.15111857664949477,0.9999996519451219
4181,23,12,9,929.079008102417,75,0.5739797367454942,0.8,0.13370398862892385,0.8818232478957359
4182,24,10,10,774.3861308097839,42,0.7497231071381127,0.6666666666666666,0.13758814318149745,0.9202960903977347
4183,26,12,10,976.6001930236816,40,0.8390344258350547,0.6,0.14443741012949032,0.8540101656800181
4184,23,9,12,260.3194661140442,25,1.0135967280076936,0.6666666666666666,0.1412589035141763,0.8147645518442928
4185,23,6,13,275.7884497642517,20,0.9516648662716202,0.5333333333333333,0.12738333103597826,1.0000010508359545
4186,22,9,10,341.8073492050171,39,0.6882975735090688,0.5333333333333333,0.13051587891277813,0.9999985679901888
4187,26,16,9,898.101747751236,56,0.8094366541951955,0.8666666666666667,0.1413301320950773,0.7611757564579393
4188,30,18,10,725.4754600524902,42,0.558388292535168,0.9333333333333333,0.1321437472130577,0.905398837839563
4189,23,7,14,336.7021291255951,36,0.6559384695323207,0.7333333333333333,0.12666726070047604,1.0000020199566841
4190,25,9,12,367.0764534473419,35,0.6555986540450734,0.8,0.139372146400685,0.8750460586561598
4191,25,10,13,535.6683168411255,48,0.8977132485536751,0.6,0.1326279347581515,0.9885737531261001
4192,23,7,12,707.0957503318787,45,0.73249489241019,0.7333333333333333,0.27812570781511037,0.9999999002934807
4193,28,15,10,1597.3428540229797,60,0.7758658189740656,0.7333333333333333,0.139459671440243,0.9318103967258924
4194,25,9,14,535.8060641288757,44,0.901739069221183,0.5333333333333333,0.13867903003047183,0.9126901607439507
4195,25,10,11,748.3589336872101,38,1.5224236124057144,0.6,0.13152497468310562,0.9138536282876896
4196,24,11,11,251.06837582588196,22,0.8987448329814979,0.5333333333333333,0.2917708230670687,0.9623434449979338
4197,25,13,9,1008.8412575721741,82,0.6102166799054256,0.8666666666666667,0.14358781744205903,0.840411400793984
4198,27,13,10,312.2259590625763,25,1.0453543388782567,0.5333333333333333,0.12673360758791338,0.6963360588384663
4199,26,10,8,278.74310779571533,29,0.9903617188451292,0.4,0.13625526542135455,0.9251314883878069
4200,25,11,10,1025.7401173114777,51,0.7272039791720581,0.7333333333333333,0.1436923917922928,1.0000005140692616
4201,24,11,12,441.96153140068054,35,0.7502274972263074,0.6,0.13920434738523038,0.8010497071352012
4202,20,5,12,363.8315486907959,66,0.6020156646098278,0.8666666666666667,0.4522869914292877,1.000000680652056
4203,25,10,10,765.9611694812775,75,0.6700459411072809,0.7333333333333333,0.14377643031803602,0.8267326716901203
4204,28,10,13,426.9307312965393,41,0.9461082867749492,0.6666666666666666,0.13088021693663357,0.999999493249991
4205,25,14,10,385.9565680027008,27,0.6650281151145467,0.6,0.14176615695164788,0.8446389854459813
4206,24,9,11,311.6248998641968,32,0.8911271608888396,0.5333333333333333,0.28306312459741895,0.8773660213065455
4207,25,12,10,353.8339021205902,29,0.7950735835531987,0.8,0.13977850421869142,0.8332441951200703
4208,26,15,9,367.05858039855957,27,0.7834247552080222,0.8,0.1242703138417558,0.8625341569590737
4209,24,8,12,1013.9380192756653,58,0.4272795215096245,0.9333333333333333,0.28986529084302876,1.0000012635945201
4210,25,12,9,365.46025681495667,32,0.6896637840712567,0.7333333333333333,0.13393402468604063,0.9999997282393592
4211,30,15,11,567.993955373764,37,0.5773999242733947,0.7333333333333333,0.1372799160994939,0.8427301332418096
4212,20,7,9,173.71033716201782,24,1.0093894391305878,0.4,0.4577233419106822,0.6608587175848324
4213,28,12,10,316.1728856563568,28,0.8558909936254699,0.6666666666666666,0.13221465781512654,0.9655947949123782
4214,30,9,10,316.0684652328491,33,0.5474133133299536,0.8,0.12698978656372756,0.970356772806337
4215,23,8,11,174.3153371810913,20,1.0922454673123856,0.5333333333333333,0.13413771635539534,1.0000002339273604
4216,31,15,9,1421.5385541915894,52,0.5503741780016089,0.8,0.13731981283419145,0.9470681909880215
4217,28,14,12,1307.4048399925232,45,0.6641626565359954,0.8666666666666667,0.1394687176409125,0.824388994913337
4218,23,7,8,276.6177580356598,42,0.633344723735205,0.7333333333333333,0.12727361444447188,0.8851120507340507
4219,25,12,10,1037.4981169700623,44,0.8391939707485243,0.6666666666666666,0.12670702395451697,0.7844022492130861
4220,28,12,12,503.2249698638916,36,0.7351533738968143,0.6,0.15010453225185852,0.7817135107333653
4221,25,12,9,358.2487909793854,31,0.6129015230783101,0.9333333333333333,0.1288756447894974,0.9374112768533507
4222,29,11,11,585.2727899551392,50,0.6665672785245559,0.6,0.27936854550526585,0.5490007198872141
4223,28,11,10,872.361997127533,37,0.5815765707278182,0.8666666666666667,0.1353320859844834,0.909316575794795
4224,30,12,9,635.8500339984894,50,0.7194807872304925,0.7333333333333333,0.13866830772498706,0.9329106245493759
4225,23,9,10,228.08492708206177,36,0.7033183241811046,0.8666666666666667,0.13767581441872023,0.7885149093494683
4226,29,14,12,561.8474354743958,37,0.8553113458945598,0.8,0.13292834142723475,0.9377364193389128
4227,28,12,10,1095.7864921092987,50,0.7550086432081559,0.6,0.1389910567945831,0.9015070081920237
4228,29,14,12,779.8366186618805,29,0.7162000467339652,0.8,0.1388712661431806,0.7424630117529071
4229,26,10,7,548.9378654956818,58,0.4900229860363886,0.7333333333333333,0.2759939420296662,0.8608893688946732
4230,28,12,11,511.3631432056427,37,0.7267159621815928,0.6666666666666666,0.12707164285469966,0.8455629701238678
4231,28,11,12,227.23356461524963,28,0.7074626314729614,0.8,0.14076625020182248,0.849146353367959
4232,26,13,10,382.47216153144836,29,0.6625946076317347,0.9333333333333333,0.13574082037194918,0.7976293381789158
4233,25,8,11,631.9059643745422,74,0.6898987620443163,0.5333333333333333,0.1371214176726919,0.9424690775411563
4234,26,13,11,400.8612813949585,30,0.5013741800326975,0.8666666666666667,0.13058504084626138,0.8843146826775645
4235,26,11,10,964.524167060852,47,0.6194777815293869,0.9333333333333333,0.13060986272652714,0.9617728615450897
4236,26,11,9,313.32156920433044,43,0.9052970608394897,0.6,0.26230070595844474,0.8265122304392487
4237,20,6,12,359.87008333206177,48,0.9191350893602244,0.6,0.28915030078044307,0.5528937426816734
4238,27,12,9,548.9818298816681,48,0.7332647549351982,0.7333333333333333,0.13862066552146857,0.9067627156289382
4239,26,13,10,173.93081426620483,20,0.8611830843222132,0.7333333333333333,0.14429097083829434,0.7991880632686542
4240,29,11,14,204.95958065986633,23,0.9327754988843481,0.5333333333333333,0.14727084123105444,1.0000008727977983
4241,26,13,10,1567.368272304535,61,0.7688013835848868,0.4666666666666667,0.14299321942816423,0.9005777378605998
4242,25,11,12,371.3278298377991,32,0.7095462673370959,0.9333333333333333,0.1368348963259658,0.9527342566910195
4243,27,13,12,902.2149600982666,61,0.5590876093671574,0.9333333333333333,0.12957951911823973,0.8372026458425512
4244,23,10,10,601.2306983470917,61,0.7567762279413018,0.5333333333333333,0.1256887932202081,0.9058161925869085
4245,28,16,8,845.3939669132233,61,0.6969677341463526,0.7333333333333333,0.13098804036786937,0.812920525853363
4246,28,10,13,770.1899075508118,36,0.6663951566364317,0.6,0.28173259673839135,0.4356175593490807
4247,21,12,7,383.821542263031,57,0.7842971931006534,0.6666666666666666,0.13902162324391235,0.9368440264811986
4248,25,9,10,552.4170026779175,32,0.9207732370757395,0.5333333333333333,0.12934714814149623,0.9721599870331871
4249,26,11,11,270.3563942909241,36,0.7766308440690571,0.7333333333333333,0.13106635513877224,0.8473261313846625
4250,28,12,8,1510.2947130203247,69,0.8158179204434244,0.6,0.13553742696201818,0.8017705031110749
4251,25,10,12,1246.4478039741516,110,0.5874571978598748,0.6666666666666666,0.13489129503915753,0.6241715117017868
4252,29,13,11,649.5082621574402,48,0.5238078003994125,0.8666666666666667,0.14355379438144394,0.8464420054519607
4253,27,10,7,449.26169514656067,50,0.6087688102169047,0.8,0.1329228494570615,0.8715125710835194
4254,30,17,11,773.6331758499146,42,0.6062890290839428,0.8,0.13011479379593852,0.9532953074337047
4255,25,14,9,580.5307257175446,43,0.7802269940803723,0.6,0.1546694552885452,0.8788605911627749
4256,26,12,12,503.7173991203308,52,0.7602286595813824,0.8,0.2811920077196947,0.617869311450419
4257,27,11,9,302.61934304237366,29,0.8284389589084197,0.8666666666666667,0.2741024738103435,0.8771108516211776
4258,31,15,12,2061.575253009796,63,0.5609391301202419,0.8,0.14215453208692805,0.9241227076516819
4259,24,8,12,657.2174742221832,36,0.8995913488390126,0.6,0.1427787576105938,0.6708100716183221
4260,30,12,11,391.06161236763,30,0.8005820933804748,0.8666666666666667,0.13825973329920788,0.7305920053155553
4261,26,9,11,670.7422909736633,33,0.9473325577221864,0.6666666666666666,0.14240855622324525,0.8451105696394018
4262,25,13,10,612.5580334663391,49,0.6241425354583261,0.7333333333333333,0.13345349776582646,0.835747544185601
4263,31,15,11,797.9961957931519,50,0.6531861362005811,0.8,0.13704205636605432,0.9273666897331156
4264,30,15,8,716.5510685443878,51,0.7783417972775873,0.6,0.1374450801932332,0.9068430510492647
4265,23,10,10,514.1352500915527,28,0.7988859535351903,0.6666666666666666,0.13113914185606648,0.7722404123289809
4266,29,16,11,505.40682196617126,29,0.581300271243892,0.8666666666666667,0.14273482811720506,0.9595201993663067
4267,27,13,9,277.21407651901245,22,0.7347938796069171,0.6666666666666666,0.14013619258278007,0.911196598293304
4268,29,15,11,625.4085505008698,39,0.6353639387711766,0.7333333333333333,0.130329290027128,0.9314723089429111
4269,30,15,9,478.8562226295471,32,0.7624721046447127,0.6666666666666666,0.13642167535642627,0.7827904239792107
4270,25,6,14,146.5575840473175,21,1.075610487612821,0.5333333333333333,0.1359609306723754,0.8806861275701141
4271,29,13,11,816.6383080482483,79,0.7120930059852036,0.6666666666666666,0.131680068286573,0.9217901234938809
4272,29,10,13,559.0877346992493,46,0.3554325000042675,1.0,0.13203826307828,0.8870462595384648
4273,26,11,13,281.6420109272003,23,0.8165876158205955,0.5333333333333333,0.13250204796593307,0.9688396032958875
4274,25,12,11,1100.121966123581,45,0.6887404429255242,0.5333333333333333,0.13361037746024643,0.868561439750325
4275,31,16,9,434.7127969264984,40,0.7637785628843188,0.7333333333333333,0.14380422640665036,0.9645677039999245
4276,25,9,13,290.2781686782837,27,0.7422008532364964,0.8,0.13353112463498817,0.9684707691006824
4277,26,12,9,521.7495713233948,46,0.6884231486352006,0.8,0.2951140540376505,0.620432271599988
4278,31,16,8,549.7172493934631,38,0.8270940019811686,0.8,0.27876175955469695,0.961827878097675
4279,30,12,14,850.9689011573792,29,0.7890927879284547,0.7333333333333333,0.13597640551161594,0.9122884571563701
4280,28,14,10,1266.3042840957642,48,0.455076557355081,0.9333333333333333,0.1318318556702365,0.9171568250016355
4281,22,12,8,2281.9703891277313,116,0.6143194470242904,0.7333333333333333,0.14351898344590022,0.9631479637300331
4282,23,12,10,607.7163419723511,50,0.5486245959831249,0.7333333333333333,0.1457909467058521,0.7690247265684761
4283,31,17,10,1049.9769568443298,58,0.44557555954720224,1.0,0.14728350809955196,0.8166545680298765
4284,21,5,13,292.986909866333,25,0.9830902481189274,0.6,0.447208085206542,0.9999980908658685
4285,23,8,11,418.06712007522583,48,0.651259634782017,0.6,0.14821355188348967,0.7745766793295579
4286,28,15,9,507.4335267543793,36,0.8723847745235486,0.6,0.1455459556562326,0.7847575781700624
4287,24,9,14,326.1689658164978,28,0.9780556068445703,0.6,0.44943390358870067,0.7500000334495576
4288,31,14,13,626.922447681427,39,0.6689540319741893,0.8,0.15144497907256613,0.9092568330311661
4289,29,17,11,703.3811872005463,54,0.5090650464921134,0.9333333333333333,0.12996860201506102,0.8370560847653706
4290,21,3,14,96.06216597557068,23,1.1723937156091546,0.4,0.27510053290131,0.8703511871779085
4291,25,11,10,405.690838098526,37,1.016304397646597,0.5333333333333333,0.12547992583938578,0.7659341885606827
4292,27,11,8,426.1872863769531,45,0.8661680090947415,0.7333333333333333,0.13591231642353294,0.9340402476435454
4293,26,8,11,497.1303884983063,33,0.8930112156658112,0.8,0.4490943747359327,0.8971536185622534
